SEASON,BASIN,LAT,LON,DIST2LAND,USA_SSHS,TD9636_STAGE,STORM_SPEED,STORM_DIR
1980,SI,-17.5,122.0,15,TS,1,12,250
1980,SI,-17.7,121.4,75,TS,1,11,250
1980,SI,-17.8,120.9,123,TS,1,9,255
1980,SI,-17.9,120.5,148,TS,1,5,260
1980,SI,-17.9,120.4,158,TS,1,0,265
1980,SI,-17.9,120.5,148,TS,1,3,100
1980,SI,-18.0,120.7,125,TS,1,4,115
1980,SI,-18.1,120.9,101,TS,2,3,155
1980,SI,-18.2,120.8,104,TS,2,3,200
1980,SI,-18.4,120.8,97,TS,2,3,205
1980,SI,-18.5,120.7,106,TS,2,4,205
1980,SI,-18.7,120.6,99,TS,4,4,205
1980,SI,-18.9,120.5,88,TS,4,4,200
1980,SI,-19.0,120.5,79,TS,4,4,205
1980,SI,-19.2,120.4,64,TS,4,5,200
1980,SI,-19.5,120.3,39,TS,4,6,195
1980,SI,-19.8,120.2,11,TS,4,7,190
1980,SI,-20.2,120.1,0,TS,4,8,185
1980,SI,-20.6,120.1,0,TS,4,8,180
1980,SI,-21.0,120.2,0,TS,2,8,160
1980,SI,-21.4,120.4,0,TS,2,8,155
1980,SI,-21.8,120.6,0,TS,2,8,195
1980,SI,-22.2,120.1,0,TS,2,11,220
1980,SI,-11.9,103.0,620,MX,0,6,125
1980,SI,-12.1,103.2,632,MX,0,5,135
1980,SI,-12.3,103.4,639,MX,0,4,150
1980,SI,-12.4,103.4,649,MX,0,3,170
1980,SI,-12.6,103.4,668,TS,2,3,195
1980,SI,-12.8,103.3,693,TS,2,3,205
1980,SI,-12.9,103.2,708,TS,2,4,210
1980,SI,-13.1,103.2,728,TS,2,4,220
1980,SI,-13.2,103.0,748,TS,2,5,240
1980,SI,-13.3,102.7,774,TS,2,6,250
1980,SI,-13.4,102.4,800,TS,2,7,255
1980,SI,-13.5,102.1,823,TS,2,6,260
1980,SI,-13.5,101.8,837,TS,2,4,265
1980,SI,-13.5,101.6,847,TS,2,3,275
1980,SI,-13.5,101.5,852,TS,2,3,280
1980,SI,-13.5,101.3,863,TS,2,3,275
1980,SI,-13.5,101.2,868,TS,4,3,275
1980,SI,-13.4,101.0,870,TS,4,4,275
1980,SI,-13.4,100.8,882,TS,4,5,265
1980,SI,-13.5,100.5,909,TS,4,6,260
1980,SI,-13.5,100.2,928,TS,4,7,260
1980,SI,-13.6,99.8,964,TS,4,8,255
1980,SI,-13.7,99.4,1000,TS,4,9,255
1980,SI,-13.9,98.9,1052,TS,4,10,255
1980,SI,-14.0,98.4,1097,TS,4,11,255
1980,SI,-14.1,97.9,1142,TS,4,11,260
1980,SI,-14.2,97.3,1197,TS,4,12,255
1980,SI,-14.4,96.7,1259,TS,4,13,255
1980,SI,-14.6,96.0,1331,TS,4,14,255
1980,SI,-14.8,95.3,1404,TS,4,14,255
1980,SI,-15.0,94.6,1477,TS,4,14,250
1980,SI,-15.2,93.9,1550,TS,4,14,245
1980,SI,-15.5,93.2,1626,TS,4,13,245
1980,SI,-15.8,92.6,1694,TS,4,13,240
1980,SI,-16.1,92.1,1755,TS,4,13,240
1980,SI,-16.4,91.5,1822,TS,4,13,240
1980,SI,-16.7,90.9,1890,TS,4,12,240
1980,SI,-17.0,90.4,1949,TS,4,11,240
1980,SI,-17.3,89.9,2005,TS,4,11,235
1980,SI,-17.6,89.5,2056,TS,4,11,235
1980,SI,-18.0,89.0,2121,TS,4,12,240
1980,SI,-18.3,88.4,2184,TS,4,12,240
1980,SI,-18.6,87.9,2241,TS,4,12,235
1980,SI,-19.0,87.3,2313,TS,4,12,225
1980,SI,-19.4,87.0,2368,TS,4,10,210
1980,SI,-19.9,86.8,2426,TS,4,10,185
1980,SI,-20.3,86.9,2457,TS,4,10,180
1980,SI,-20.9,86.9,2513,TS,4,9,175
1980,SI,-21.3,86.9,2551,TS,2,6,175
1980,SI,-21.5,86.9,2564,TS,2,3,0
1980,SI,-21.6,86.9,2571,TS,2,2,0
1980,SI,-21.7,86.9,2578,TS,2,3,185
1980,SI,-21.8,86.9,2584,TS,2,6,185
1980,SI,-22.2,86.9,2612,TS,2,10,185
1980,SI,-22.8,86.8,2662,TS,2,11,190
1980,SI,-23.3,86.7,2698,TS,2,11,185
1980,SI,-23.9,86.7,2685,TS,2,11,175
1980,SI,-24.4,86.8,2664,TS,2,12,160
1980,SI,-25.0,87.1,2623,TS,2,14,155
1980,SI,-25.7,87.5,2572,TS,2,15,150
1980,SI,-26.3,87.9,2525,TS,1,15,150
1980,SP,-16.0,155.0,762,TS,1,5,165
1980,SP,-16.3,155.1,796,TS,1,5,170
1980,SP,-16.5,155.1,788,TS,1,5,190
1980,SP,-16.8,155.0,761,TS,1,6,210
1980,SP,-17.0,154.8,731,TS,1,6,230
1980,SP,-17.2,154.5,693,TS,1,7,250
1980,SP,-17.3,154.1,651,TS,1,8,245
1980,SP,-17.5,153.8,612,TS,1,8,230
1980,SP,-17.7,153.5,573,TS,2,8,215
1980,SP,-18.1,153.2,523,TS,2,9,205
1980,SP,-18.5,153.1,493,TS,2,9,205
1980,SP,-18.9,152.9,453,TS,2,8,205
1980,SP,-19.3,152.7,404,TS,2,9,205
1980,SP,-19.7,152.5,355,TS,2,9,210
1980,SP,-20.1,152.3,305,TS,2,8,210
1980,SP,-20.4,152.1,266,TS,2,8,210
1980,SP,-20.7,151.9,226,TS,2,8,215
1980,SP,-21.0,151.6,182,TS,2,7,215
1980,SP,-21.3,151.4,142,TS,2,6,220
1980,SP,-21.5,151.2,113,TS,2,4,220
1980,SP,-21.6,151.1,98,TS,4,4,195
1980,SP,-21.8,151.1,78,TS,4,5,175
1980,SP,-22.1,151.2,60,TS,4,4,160
1980,SP,-22.2,151.3,61,TS,4,3,150
1980,SP,-22.4,151.4,62,TS,4,3,0
1980,SP,-22.5,151.3,51,TS,4,3,205
1980,SP,-22.6,151.2,41,TS,4,3,195
1980,SP,-22.8,151.2,40,TS,4,2,165
1980,SP,-22.8,151.3,51,TS,4,2,120
1980,SP,-22.9,151.5,71,TS,4,3,100
1980,SP,-22.9,151.6,81,TS,4,3,105
1980,SP,-23.0,151.8,102,TS,4,3,115
1980,SP,-23.0,152.0,123,TS,4,3,110
1980,SP,-23.1,152.1,115,TS,4,3,105
1980,SP,-23.1,152.3,122,TS,4,3,105
1980,SP,-23.1,152.5,132,TS,4,3,110
1980,SP,-23.2,152.6,129,TS,4,1,100
1980,SP,-23.2,152.6,129,TS,4,0,0
1980,SP,-23.2,152.6,129,TS,4,1,240
1980,SP,-23.2,152.5,123,TS,4,2,220
1980,SP,-23.3,152.5,114,TS,4,2,165
1980,SP,-23.4,152.6,112,TS,4,3,125
1980,SP,-23.5,152.8,120,TS,4,4,130
1980,SP,-23.6,152.9,121,TS,4,4,140
1980,SP,-23.8,153.1,111,TS,4,4,155
1980,SP,-24.0,153.1,89,TS,4,4,165
1980,SP,-24.2,153.2,67,TS,4,4,155
1980,SP,-24.4,153.3,44,TS,4,6,145
1980,SP,-24.7,153.5,23,TS,4,8,140
1980,SP,-25.1,153.9,51,TS,4,11,140
1980,SP,-25.5,154.3,105,TS,4,13,140
1980,SP,-26.0,154.7,159,TS,4,13,140
1980,SP,-26.5,155.3,218,TS,2,13,135
1980,SP,-26.9,155.7,246,TS,2,12,135
1980,SP,-27.4,156.2,270,TS,2,12,135
1980,SP,-27.8,156.8,316,TS,2,13,135
1980,SP,-28.3,157.3,362,TS,2,15,135
1980,SP,-28.8,157.9,418,TS,2,16,135
1980,SP,-29.5,158.6,489,TS,2,18,140
1980,SP,-30.2,159.3,569,TS,2,20,140
1980,SP,-31.0,160.0,652,TS,2,23,140
1980,SP,-31.9,161.0,752,TS,2,25,140
1980,SP,-32.8,162.0,859,TS,2,25,135
1980,SP,-33.7,163.0,886,TS,2,24,135
1980,SP,-34.5,164.0,786,TS,2,21,130
1980,SP,-35.1,164.9,704,TS,2,18,130
1980,SP,-35.6,165.7,638,TS,2,16,125
1980,SP,-36.0,166.5,577,TS,2,15,120
1980,SP,-36.3,167.3,519,TS,2,14,120
1980,SP,-36.6,168.0,476,TS,2,13,120
1980,SP,-36.9,168.7,440,TS,2,12,120
1980,SP,-37.2,169.4,400,TS,2,12,120
1980,SP,-37.5,170.0,376,TS,2,12,120
1980,SP,-37.8,170.7,316,TS,2,12,120
1980,SP,-38.1,171.3,254,TS,2,11,120
1980,SP,-38.3,171.9,198,TS,2,10,115
1980,SP,-38.5,172.5,143,TS,2,8,105
1980,SP,-38.5,172.9,116,TS,2,7,90
1980,SP,-38.5,173.4,84,TS,2,6,85
1980,SP,-38.5,173.7,71,TS,2,9,90
1980,SP,-38.5,174.5,17,TS,2,19,90
1980,SP,-38.5,176.1,0,TS,2,28,90
1980,SP,-38.5,178.1,0,TS,2,32,90
1980,SP,-38.5,180.2,164,TS,2,30,90
1980,SP,-38.5,182.0,309,TS,1,22,85
1980,SP,-38.4,183.0,392,TS,1,13,80
1980,SP,-38.3,183.7,450,TS,1,9,75
1980,SP,-38.2,184.2,492,TS,1,7,65
1980,SP,-38.0,184.5,517,TS,1,6,50
1980,SP,-37.8,184.7,534,TS,1,5,35
1980,SP,-37.6,184.9,553,TS,1,5,20
1980,SP,-37.3,184.9,555,TS,1,6,10
1980,SP,-37.0,185.0,569,TS,1,6,5
1980,SI,-14.6,59.3,638,MX,0,2,90
1980,SI,-14.6,59.3,638,MX,0,1,95
1980,SI,-14.6,59.4,641,MX,0,2,110
1980,SI,-14.7,59.5,633,MX,0,2,115
1980,SI,-14.7,59.6,636,TS,2,2,100
1980,SI,-14.7,59.7,640,TS,2,3,90
1980,SI,-14.7,59.9,647,TS,2,3,95
1980,SI,-14.7,60.0,651,TS,2,3,105
1980,SI,-14.8,60.1,645,MX,0,2,110
1980,SI,-14.8,60.2,649,MX,0,0,0
1980,SI,-14.8,60.2,649,MX,0,0,0
1980,SI,-14.8,60.2,649,MX,0,0,95
1980,SI,-14.8,60.2,649,TS,2,1,125
1980,SI,-14.9,60.3,643,TS,2,2,135
1980,SI,-14.9,60.3,643,TS,2,2,145
1980,SI,-15.0,60.4,638,TS,2,2,155
1980,SI,-15.1,60.4,628,MX,0,1,160
1980,SI,-15.1,60.4,628,MX,0,0,0
1980,SI,-15.1,60.4,628,MX,0,1,265
1980,SI,-15.1,60.4,628,MX,0,1,240
1980,SI,-15.1,60.3,623,TS,2,1,145
1980,SI,-15.2,60.4,618,TS,2,2,120
1980,SI,-15.2,60.5,623,TS,2,3,120
1980,SI,-15.3,60.6,618,TS,2,2,125
1980,SI,-15.4,60.7,614,MX,0,0,170
1980,SI,-15.3,60.7,624,MX,0,2,295
1980,SI,-15.3,60.6,618,MX,0,2,290
1980,SI,-15.3,60.5,613,MX,0,1,275
1980,SI,-15.3,60.5,613,TS,2,1,200
1980,SI,-15.3,60.5,613,TS,2,1,145
1980,SI,-15.4,60.5,603,TS,2,2,120
1980,SI,-15.4,60.7,614,TS,2,3,110
1980,SI,-15.5,60.8,610,MX,0,2,125
1980,SI,-15.6,60.9,606,MX,0,2,155
1980,SI,-15.7,60.9,597,MX,0,2,165
1980,SI,-15.8,60.9,588,MX,0,3,195
1980,SI,-16.0,60.8,563,TS,2,7,205
1980,SI,-16.4,60.6,514,TS,2,11,210
1980,SI,-16.9,60.3,450,TS,2,12,210
1980,SI,-17.4,59.9,380,TS,2,10,215
1980,SI,-17.8,59.6,325,MX,0,7,230
1980,SI,-17.9,59.4,304,MX,0,4,260
1980,SI,-17.8,59.2,301,MX,0,3,265
1980,SI,-17.9,59.1,286,MX,0,3,255
1980,SI,-17.9,58.9,276,TS,2,4,265
1980,SI,-17.9,58.7,267,TS,2,5,270
1980,SI,-17.9,58.4,256,TS,2,5,265
1980,SI,-18.0,58.1,238,TS,2,5,260
1980,SI,-18.0,57.9,235,MX,0,5,270
1980,SI,-18.0,57.6,234,MX,0,5,280
1980,SI,-17.9,57.3,247,MX,0,5,285
1980,SI,-17.9,57.1,249,MX,0,3,300
1980,SI,-17.8,57.0,262,TS,2,2,15
1980,SI,-17.7,57.2,270,TS,2,4,65
1980,SI,-17.6,57.4,279,TS,2,6,75
1980,SI,-17.5,57.8,291,TS,2,6,85
1980,SI,-17.5,58.1,293,MX,0,5,110
1980,SI,-17.7,58.2,273,MX,0,5,150
1980,SI,-18.0,58.4,246,MX,0,7,165
1980,SI,-18.4,58.5,207,MX,0,8,165
1980,SI,-18.8,58.5,167,TS,2,5,175
1980,SI,-18.9,58.5,158,TS,2,2,185
1980,SI,-19.0,58.5,148,TS,2,1,150
1980,SI,-19.1,58.6,146,TS,2,3,140
1980,SI,-19.2,58.7,145,MX,0,6,175
1980,SI,-19.7,58.7,113,MX,0,10,185
1980,SI,-20.2,58.6,84,MX,0,11,190
1980,SI,-20.7,58.5,85,MX,0,10,195
1980,SI,-21.2,58.3,100,TS,2,9,210
1980,SI,-21.5,58.0,116,TS,2,8,225
1980,SI,-21.7,57.7,134,TS,2,7,240
1980,SI,-21.9,57.3,156,TS,2,7,260
1980,SI,-21.8,57.0,136,MX,0,6,310
1980,SI,-21.5,56.8,105,MX,0,9,340
1980,SI,-21.0,56.7,83,MX,0,9,345
1980,SI,-20.6,56.5,84,MX,0,7,335
1980,SI,-20.4,56.4,94,TS,2,4,310
1980,SI,-20.4,56.2,84,TS,2,4,225
1980,SI,-20.6,56.1,61,TS,2,7,195
1980,SI,-21.0,56.0,23,TS,2,9,185
1980,SI,-21.6,56.0,39,MX,0,11,190
1980,SI,-22.1,55.8,80,MX,0,11,200
1980,SI,-22.6,55.6,134,MX,0,12,205
1980,SI,-23.2,55.3,203,MX,0,13,205
1980,SI,-23.7,55.0,264,TS,2,12,210
1980,SI,-24.2,54.7,326,TS,2,11,215
1980,SI,-24.6,54.3,381,MX,2,11,220
1980,SI,-25.0,53.9,437,MX,2,11,225
1980,SI,-25.4,53.4,497,MX,0,13,235
1980,SI,-25.8,52.7,561,MX,0,16,240
1980,SI,-26.3,51.9,502,MX,0,17,240
1980,SI,-26.7,51.1,442,MX,0,16,245
1980,SI,-27.0,50.3,389,TS,2,13,245
1980,SI,-27.2,49.8,364,TS,2,10,250
1980,SI,-27.3,49.3,336,TS,2,8,255
1980,SI,-27.4,48.9,319,TS,2,8,255
1980,SI,-27.5,48.4,302,MX,0,9,255
1980,SI,-27.7,47.9,299,MX,0,10,255
1980,SI,-27.8,47.3,294,MX,0,11,255
1980,SI,-28.0,46.7,293,MX,0,10,250
1980,SI,-28.2,46.2,298,TS,2,9,245
1980,SI,-28.4,45.8,314,TS,2,8,235
1980,SI,-28.6,45.5,335,TS,2,7,230
1980,SI,-28.9,45.2,368,TS,2,6,230
1980,SI,-29.0,44.9,380,MX,0,7,245
1980,SI,-29.2,44.5,407,MX,0,8,255
1980,SI,-29.3,44.0,429,MX,0,8,265
1980,SI,-29.2,43.5,435,MX,0,7,280
1980,SI,-29.1,43.2,437,TS,2,5,315
1980,SI,-28.9,43.1,422,TS,2,5,0
1980,SI,-28.6,43.2,387,TS,2,6,355
1980,SI,-28.3,43.1,358,TS,2,7,340
1980,SI,-28.0,42.9,336,MX,0,7,335
1980,SI,-27.7,42.8,311,MX,0,6,335
1980,SI,-27.5,42.6,304,MX,0,6,325
1980,SI,-27.3,42.4,299,MX,0,5,310
1980,SI,-27.2,42.2,304,TS,2,4,255
1980,SI,-27.4,42.0,334,TS,2,6,210
1980,SI,-27.7,41.8,372,TS,2,8,190
1980,SI,-28.2,41.8,414,TS,2,8,170
1980,SI,-28.5,42.0,429,MX,0,8,125
1980,SI,-28.7,42.5,423,MX,0,12,90
1980,SI,-28.6,43.3,384,MX,0,15,80
1980,SI,-28.4,44.2,327,MX,0,16,70
1980,SI,-28.1,45.0,279,TS,2,13,65
1980,SI,-27.9,45.6,257,TS,2,10,60
1980,SI,-27.6,46.0,228,TS,2,9,45
1980,SI,-27.2,46.3,195,TS,2,9,30
1980,SI,-26.8,46.5,167,MX,0,8,10
1980,SI,-26.4,46.5,131,MX,0,8,350
1980,SI,-26.0,46.4,87,MX,0,10,340
1980,SI,-25.5,46.2,30,MX,0,10,340
1980,SI,-25.1,46.0,0,MX,0,8,340
1980,SI,-24.8,45.9,0,,0,7,345
1980,SI,-24.4,45.8,0,DS,0,10,350
1980,SI,-23.8,45.7,0,DS,0,12,355
1980,SI,-12.5,67.5,1347,TS,2,10,230
1980,SI,-12.8,67.1,1292,TS,2,10,235
1980,SI,-13.1,66.7,1237,TS,2,9,245
1980,SI,-13.2,66.3,1197,TS,2,10,255
1980,SI,-13.3,65.7,1142,TS,2,12,265
1980,SI,-13.3,65.1,1095,TS,2,13,270
1980,SI,-13.3,64.4,1042,TS,2,14,275
1980,SI,-13.2,63.7,1002,TS,2,13,285
1980,SI,-13.0,63.0,974,TS,2,13,285
1980,SI,-12.8,62.5,963,TS,2,12,290
1980,SI,-12.6,61.9,951,TS,2,12,295
1980,SI,-12.3,61.4,958,TS,2,12,295
1980,SI,-12.1,60.8,954,TS,2,11,290
1980,SI,-12.0,60.3,948,TS,2,11,285
1980,SI,-11.8,59.7,953,TS,2,12,285
1980,SI,-11.7,59.1,951,TS,2,12,280
1980,SI,-11.6,58.5,944,TS,2,12,275
1980,SI,-11.6,57.9,881,TS,2,11,265
1980,SI,-11.7,57.4,825,TS,2,9,250
1980,SI,-11.9,57.0,778,TS,2,7,235
1980,SI,-12.1,56.8,750,TS,2,7,210
1980,SI,-12.5,56.7,729,TS,2,7,195
1980,SI,-12.8,56.6,711,TS,2,8,195
1980,SI,-13.2,56.5,684,TS,2,7,195
1980,SI,-13.5,56.4,663,TS,2,7,195
1980,SI,-13.8,56.3,644,TS,2,6,200
1980,SI,-14.1,56.2,625,TS,2,6,200
1980,SI,-14.4,56.1,608,TS,2,7,195
1980,SI,-14.7,56.0,593,TS,2,6,195
1980,SI,-15.0,55.9,580,TS,2,6,190
1980,SI,-15.3,55.9,563,TS,2,6,180
1980,SI,-15.6,55.9,531,TS,2,7,175
1980,SI,-16.0,56.0,485,TS,4,7,165
1980,SI,-16.3,56.1,450,TS,4,7,155
1980,SI,-16.7,56.3,400,TS,4,9,150
1980,SI,-17.1,56.6,348,TS,4,10,150
1980,SI,-17.5,56.8,300,TS,4,10,150
1980,SI,-17.9,57.1,249,TS,4,10,150
1980,SI,-18.3,57.3,202,TS,4,10,150
1980,SI,-18.8,57.6,145,TS,4,10,150
1980,SI,-19.2,57.8,101,TS,4,11,155
1980,SI,-19.7,58.1,61,TS,4,12,160
1980,SI,-20.3,58.3,52,TS,4,11,160
1980,SI,-20.8,58.5,89,TS,4,10,155
1980,SI,-21.2,58.8,138,TS,4,10,145
1980,SI,-21.6,59.1,190,TS,4,10,130
1980,SI,-21.9,59.5,243,TS,4,10,130
1980,SI,-22.2,59.9,296,TS,4,10,135
1980,SI,-22.5,60.3,349,TS,4,10,130
1980,SI,-22.8,60.8,410,TS,4,9,125
1980,SI,-23.1,61.2,463,TS,4,10,130
1980,SI,-23.4,61.6,516,TS,4,10,135
1980,SI,-23.8,61.9,568,TS,4,9,150
1980,SI,-24.2,62.1,612,TS,4,9,165
1980,SI,-24.6,62.1,643,TS,4,9,175
1980,SI,-25.1,62.2,690,TS,4,9,175
1980,SI,-25.6,62.3,738,TS,4,10,170
1980,SI,-26.1,62.4,788,TS,4,10,170
1980,SI,-26.6,62.5,838,TS,4,10,170
1980,SI,-27.1,62.6,889,TS,4,10,165
1980,SI,-27.5,62.7,932,TS,2,9,170
1980,SI,-28.0,62.8,984,TS,2,9,170
1980,SI,-28.4,62.9,1027,TS,2,9,165
1980,SI,-28.9,63.1,1085,TS,2,9,165
1980,SI,-29.3,63.2,1128,TS,2,9,155
1980,SI,-29.7,63.5,1181,TS,2,8,145
1980,SI,-30.0,63.8,1225,MX,2,9,140
1980,SI,-30.3,64.1,1268,MX,2,10,135
1980,SI,-30.7,64.5,1326,TS,2,9,140
1980,SI,-31.1,64.9,1384,TS,2,9,140
1980,SI,-31.4,65.2,1428,TS,2,10,140
1980,SI,-31.8,65.6,1486,TS,2,10,135
1980,SI,-32.2,66.0,1544,TS,2,11,130
1980,SI,-32.5,66.6,1604,,2,12,135
1980,SI,-33.0,67.0,1671,DS,2,12,145
1980,SP,-13.6,160.3,353,TS,1,14,255
1980,SP,-13.9,159.9,403,TS,1,8,225
1980,SP,-14.2,159.7,443,TS,1,7,200
1980,SP,-14.5,159.6,478,TS,1,7,185
1980,SP,-14.9,159.6,517,TS,1,7,180
1980,SP,-15.2,159.7,542,TS,1,6,175
1980,SP,-15.5,159.7,573,TS,1,6,175
1980,SP,-15.8,159.7,604,TS,1,6,175
1980,SP,-16.0,159.7,624,TS,1,6,170
1980,SP,-16.3,159.8,629,TS,1,6,170
1980,SP,-16.6,159.8,606,TS,1,6,170
1980,SP,-16.9,159.9,575,TS,1,7,175
1980,SP,-17.3,159.9,546,TS,2,7,175
1980,SP,-17.6,160.0,517,TS,2,7,170
1980,SP,-17.9,160.0,498,TS,2,7,165
1980,SP,-18.3,160.1,466,TS,2,7,160
1980,SP,-18.6,160.3,432,TS,2,7,155
1980,SP,-18.9,160.4,408,TS,2,7,155
1980,SP,-19.2,160.6,376,TS,2,9,145
1980,SP,-19.6,160.9,333,TS,2,11,140
1980,SP,-20.1,161.4,272,TS,2,14,140
1980,SP,-20.7,161.9,223,TS,2,17,135
1980,SP,-21.3,162.6,183,TS,2,19,135
1980,SP,-22.0,163.4,167,TS,2,19,135
1980,SP,-22.6,164.2,152,TS,4,20,130
1980,SP,-23.2,165.0,166,TS,4,20,130
1980,SP,-23.9,165.8,189,TS,4,20,130
1980,SP,-24.5,166.7,234,TS,4,21,135
1980,SP,-25.3,167.5,329,TS,4,20,140
1980,SP,-26.1,168.1,430,TS,4,19,150
1980,SP,-26.9,168.6,531,TS,4,19,155
1980,SP,-27.7,169.0,628,TS,4,18,155
1980,SP,-28.5,169.5,729,TS,2,17,150
1980,SP,-29.2,170.0,639,TS,2,17,150
1980,SP,-30.0,170.5,539,TS,2,17,150
1980,SP,-30.7,171.0,449,TS,2,18,150
1980,SP,-31.5,171.5,349,TS,2,19,155
1980,SP,-32.4,172.0,240,TS,2,20,155
1980,SP,-33.3,172.5,134,TS,2,22,155
1980,SP,-34.4,173.1,14,TS,2,25,150
1980,SP,-35.5,174.0,0,TS,2,30,140
1980,SP,-36.6,175.5,0,TS,2,35,130
1980,SP,-37.7,177.3,34,TS,2,37,130
1980,SP,-38.9,179.2,89,TS,2,37,130
1980,SP,-40.0,181.0,275,TS,2,32,130
1980,SP,-41.0,182.3,417,TS,2,26,140
1980,SP,-41.9,183.3,538,TS,2,24,145
1980,SP,-42.9,184.3,667,TS,2,24,150
1980,SP,-44.0,185.0,786,TS,2,26,155
1980,SP,-45.3,185.6,897,TS,2,29,165
1980,SP,-46.7,186.2,1016,TS,2,31,170
1980,SP,-48.3,186.6,1143,TS,2,33,170
1980,SP,-50.0,187.0,1247,TS,2,34,170
1980,SI,-9.5,134.3,262,TS,1,6,210
1980,SI,-9.6,134.3,252,TS,1,2,180
1980,SI,-9.7,134.3,241,TS,1,1,150
1980,SI,-9.8,134.3,230,TS,1,2,115
1980,SI,-9.8,134.5,236,TS,1,3,100
1980,SI,-9.8,134.6,240,TS,1,3,100
1980,SI,-9.8,134.8,249,TS,1,4,90
1980,SP,-9.8,135.0,258,TS,1,5,90
1980,SP,-9.8,135.3,259,TS,1,6,95
1980,SP,-9.9,135.6,246,TS,1,7,105
1980,SP,-10.0,136.0,230,TS,1,7,110
1980,SP,-10.1,136.3,213,TS,1,6,120
1980,SP,-10.3,136.5,190,TS,2,5,130
1980,SP,-10.4,136.7,180,TS,2,5,140
1980,SP,-10.6,136.8,160,TS,2,5,140
1980,SP,-10.8,137.0,145,TS,2,6,140
1980,SP,-11.1,137.2,126,TS,2,6,145
1980,SP,-11.3,137.3,116,TS,2,5,150
1980,SP,-11.5,137.5,104,TS,2,6,150
1980,SP,-11.8,137.6,86,TS,2,6,155
1980,SP,-12.1,137.7,79,TS,2,6,165
1980,SP,-12.4,137.8,87,TS,2,6,185
1980,SP,-12.6,137.7,83,TS,2,6,195
1980,SP,-12.9,137.6,93,TS,2,5,210
1980,SP,-13.1,137.4,76,TS,2,5,235
1980,SP,-13.2,137.2,58,TS,2,5,250
1980,SP,-13.3,136.9,39,TS,2,5,265
1980,SP,-13.3,136.7,21,TS,2,4,270
1980,SP,-13.3,136.5,0,TS,1,3,265
1980,SP,-13.3,136.3,0,TS,1,3,255
1980,SP,-13.4,136.2,11,TS,1,3,245
1980,SP,-13.4,136.1,15,TS,1,3,245
1980,SP,-13.5,135.9,0,TS,1,3,250
1980,SP,-13.5,135.7,0,TS,1,4,260
1980,SP,-13.6,135.6,0,TS,1,4,265
1980,SP,-13.6,135.4,0,TS,1,4,270
1980,SP,-13.5,135.2,0,TS,1,4,270
1980,SP,-13.5,135.0,0,TS,1,4,270
1980,SI,-13.5,134.8,0,TS,1,3,280
1980,SI,-13.5,134.7,0,TS,1,3,285
1980,SI,-13.5,134.5,0,TS,1,5,280
1980,SI,-13.4,134.2,0,TS,1,8,275
1980,SI,-13.4,133.7,0,TS,1,10,270
1980,SI,-13.4,133.1,0,TS,1,11,270
1980,SI,-10.8,71.5,1807,TS,1,19,290
1980,SI,-10.5,70.6,1750,TS,1,18,290
1980,SI,-10.2,69.7,1697,TS,1,16,285
1980,SI,-10.1,69.0,1649,TS,1,12,270
1980,SI,-10.2,68.5,1602,TS,1,10,245
1980,SI,-10.6,68.1,1539,TS,1,11,220
1980,SI,-11.1,67.8,1477,TS,1,12,210
1980,SI,-11.6,67.5,1414,TS,1,11,215
1980,SI,-12.0,67.1,1352,TS,2,11,230
1980,SI,-12.3,66.6,1289,TS,2,11,245
1980,SI,-12.4,66.1,1243,TS,2,10,255
1980,SI,-12.5,65.6,1197,TS,2,9,260
1980,SI,-12.6,65.2,1159,TS,2,6,260
1980,SI,-12.6,65.0,1144,TS,2,3,265
1980,SI,-12.6,64.9,1137,TS,2,1,275
1980,SI,-12.6,64.9,1137,TS,2,2,320
1980,SI,-12.5,64.8,1138,TS,2,6,340
1980,SI,-12.1,64.7,1166,TS,2,9,340
1980,SI,-11.6,64.5,1197,TS,2,10,335
1980,SI,-11.2,64.3,1220,TS,2,8,320
1980,SI,-11.0,64.0,1221,TS,2,6,275
1980,SI,-11.1,63.6,1188,TS,2,9,240
1980,SI,-11.5,63.2,1127,TS,2,11,240
1980,SI,-11.7,62.7,1081,TS,2,13,245
1980,SI,-12.0,62.0,1016,TS,2,15,250
1980,SI,-12.3,61.2,949,TS,2,16,250
1980,SI,-12.5,60.4,898,TS,2,17,255
1980,SI,-12.8,59.6,841,TS,2,16,255
1980,SI,-13.0,58.8,803,TS,2,13,255
1980,SI,-13.2,58.2,774,TS,2,10,255
1980,SI,-13.3,57.8,761,TS,2,10,255
1980,SI,-13.4,57.3,750,TS,2,10,260
1980,SI,-13.5,56.8,705,TS,2,11,260
1980,SI,-13.6,56.2,639,TS,2,12,265
1980,SI,-13.6,55.6,577,TS,2,11,265
1980,SI,-13.7,55.0,513,TS,2,11,260
1980,SI,-13.8,54.5,458,TS,2,10,260
1980,SI,-13.9,54.0,403,TS,2,10,260
1980,SI,-14.0,53.5,349,TS,2,10,255
1980,SI,-14.1,53.0,295,TS,2,10,255
1980,SI,-14.3,52.5,237,TS,2,11,255
1980,SI,-14.4,51.9,175,TS,2,12,255
1980,SI,-14.6,51.3,109,TS,2,13,255
1980,SI,-14.8,50.7,44,TS,2,13,255
1980,SI,-15.0,50.0,0,TS,1,13,250
1980,WP,6.0,147.8,908,DS,0,6,280
1980,WP,6.0,147.5,907,DS,0,6,280
1980,WP,6.1,147.2,918,DS,0,5,275
